id,pubtime,title,des,content,img,url,time,address,type,gname,nwound,nkill,total
140,2017-06-16 14:27,欧洲刑警组织：2016年欧洲逮捕千余恐怖嫌疑人,欧洲刑警组织发布消息称，2016年，8个欧洲国家的执法部门一共逮捕1002名涉嫌参与恐怖活动的嫌疑人。,欧洲刑警组织发布消息称，2016年，8个欧洲国家的执法部门一共逮捕1002名涉嫌参与恐怖活动的嫌疑人。,http://sputniknews.cn/images/102261/24/1022612487.jpg;http://sputniknews.cn/images/102165/71/1021657189.jpg,http://sputniknews.cn/society/201706161022874835/,,,None,unknown,0,0,"dead:0, hurt:0"
141,2017-08-23 13:28,媒体：芬兰图尔库袭击行人事件嫌疑人曾欲加入IS,芬兰广播公司（Yle）网站发布消息称，图尔库袭击行人事件主要嫌疑人、18岁的摩洛哥公民阿卜杜拉曼·迈克阿（Abderrahman Mechkah）曾试图了解如何加入“伊斯兰国”恐怖组织（IS）。,芬兰广播公司（Yle）网站发布消息称，图尔库袭击行人事件主要嫌疑人、18岁的摩洛哥公民阿卜杜拉曼·迈克阿（Abderrahman Mechkah）曾试图了解如何加入“伊斯兰国”恐怖组织（IS）。,http://sputniknews.cn/images/102339/89/1023398986.jpg;http://sputniknews.cn/images/102339/96/1023399612.jpg,http://sputniknews.cn/society/201708231023426335/,,,None,unknown,0,0,"dead:0, hurt:0"
142,2017-08-18 02:04,据媒体报道，巴塞罗那市内一辆汽车撞倒3名警察,据eleconomista.es网站消息，巴塞罗那一辆汽车在冲向三名警察，但不清楚是否与早些时候发生在市中心的恐怖袭击有关。,据eleconomista.es网站消息，巴塞罗那一辆汽车在冲向三名警察，但不清楚是否与早些时候发生在市中心的恐怖袭击有关。,http://sputniknews.cn/images/102338/85/1023388501.jpg;http://sputniknews.cn/images/102338/82/1023388244.jpg,http://sputniknews.cn/society/201708181023389015/,,,,unknown,0,0,"dead:0, hurt:0"
143,2017-11-14 15:30,消息人士：自杀式恐怖分子袭击也门南部安全部队指挥部致6军人死亡,俄罗斯卫星通讯社萨那11月14日电 消息人士表示，一名自杀式袭击者在位于也门南部亚丁市的安全部队指挥部附近引爆了一辆汽车炸弹，造成6名军人死亡，另有至少25人受伤。,俄罗斯卫星通讯社萨那11月14日电 消息人士表示，一名自杀式袭击者在位于也门南部亚丁市的安全部队指挥部附近引爆了一辆汽车炸弹，造成6名军人死亡，另有至少25人受伤。,http://sputniknews.cn/images/102148/25/1021482598.jpg;http://sputniknews.cn/images/102400/05/1024000503.jpg,http://sputniknews.cn/military/201711141024044091/,,,None,unknown,0,0,"dead:0, hurt:0"
144,2017-08-19 20:09,西班牙内政部：西班牙当局保持第四级安全警戒水平,俄罗斯卫星通讯社马德里8月19日电 西班牙内政部长胡安·伊格纳西奥·索伊多在恐怖威胁水平评估会议后表示，西班牙执法机构决定不将恐怖威胁安全警戒水平提高到最高级别的第五级。,俄罗斯卫星通讯社马德里8月19日电 西班牙内政部长胡安·伊格纳西奥·索伊多在恐怖威胁水平评估会议后表示，西班牙执法机构决定不将恐怖威胁安全警戒水平提高到最高级别的第五级。,http://sputniknews.cn/images/102339/74/1023397406.jpg;http://sputniknews.cn/images/102339/93/1023399343.jpg,http://sputniknews.cn/politics/201708191023401661/,,,None,unknown,0,0,"dead:0, hurt:0"
145,2017-08-20 20:22,加泰罗尼亚警方：巴塞罗那驾车撞行人的袭击行为由一人实施,俄罗斯卫星通讯社马德里8月20日电 西班牙加泰罗尼亚执法部门负责人Josep Luis Trapero表示，巴塞罗那驾车撞行人的袭击行为由一人实施。,俄罗斯卫星通讯社马德里8月20日电 西班牙加泰罗尼亚执法部门负责人Josep Luis Trapero表示，巴塞罗那驾车撞行人的袭击行为由一人实施。,http://sputniknews.cn/images/102339/27/1023392788.jpg;http://sputniknews.cn/images/102340/49/1023404963.jpg,http://sputniknews.cn/society/201708201023405190/,,,None,unknown,0,0,"dead:0, hurt:0"
146,2018-01-10 21:47,俄国防部发布了新的攻击赫梅米姆空军基地的无人机照片,国防部发布了一张新的无人机照片，恐怖分子试图通过它们袭击在赫梅米姆和塔尔图斯的俄罗斯基地。,国防部发布了一张新的无人机照片，恐怖分子试图通过它们袭击在赫梅米姆和塔尔图斯的俄罗斯基地。,http://sputniknews.cn/images/102445/12/1024451293.png;http://sputniknews.cn/images/102444/34/1024443498.jpg,http://sputniknews.cn/russia/201801101024453129/,,,None,unknown,0,0,"dead:0, hurt:0"
147,2017-08-18 00:57,西班牙媒体称巴塞罗那事件造成13人死亡,据西班牙CADENA SER电台报道，巴塞罗那汽车冲撞人群事件至少导致13人死亡。,据西班牙CADENA SER电台报道，巴塞罗那汽车冲撞人群事件至少导致13人死亡。,http://sputniknews.cn/images/102338/85/1023388501.jpg;http://sputniknews.cn/images/102338/77/1023387745.jpg,http://sputniknews.cn/society/201708181023388595/,,,None,unknown,0,0,"dead:0, hurt:0"
148,2017-11-02 20:03,上合组织反恐机构：纽约恐袭事件表明必须共同努力打击恐怖主义,俄罗斯卫星通讯社塔什干11月2日电 上海合作组织地区反恐机构执委会主任叶夫根尼·瑟索耶夫2日向记者表示，发生在纽约的恐怖袭击事件再次表明，必须共同努力打击恐怖主义。,俄罗斯卫星通讯社塔什干11月2日电 上海合作组织地区反恐机构执委会主任叶夫根尼·瑟索耶夫2日向记者表示，发生在纽约的恐怖袭击事件再次表明，必须共同努力打击恐怖主义。,http://sputniknews.cn/images/102252/08/1022520813.jpg;http://sputniknews.cn/images/102394/45/1023944528.png,http://sputniknews.cn/society/201711021023955524/,,,,unknown,0,0,"dead:0, hurt:0"
149,2017-11-02 13:11,法国内政部长在纽约恐袭后称法国受袭风险仍高,法国内政部长热拉尔•科隆在造成8人死亡的纽约恐袭后称，此类袭击发生在法国的风险仍然很高。,法国内政部长热拉尔•科隆在造成8人死亡的纽约恐袭后称，此类袭击发生在法国的风险仍然很高。,http://sputniknews.cn/images/102280/01/1022800194.jpg;http://sputniknews.cn/images/102019/13/1020191314.jpg,http://sputniknews.cn/society/201711021023951438/,,,,unknown,0,0,"dead:0, hurt:0"
150,2017-06-26 14:07,俄安全局：俄境内恐怖分子积极使用即时通讯工具Telegram进行联络,俄罗斯卫星通讯社莫斯科6月26日电 俄罗斯联邦安全局26日发布消息称，俄境内恐怖分子最经常使用即时通讯工具Telegram联络彼此和境外指导人员。,俄罗斯卫星通讯社莫斯科6月26日电 俄罗斯联邦安全局26日发布消息称，俄境内恐怖分子最经常使用即时通讯工具Telegram联络彼此和境外指导人员。,http://sputniknews.cn/images/102294/67/1022946761.jpg;http://sputniknews.cn/images/102285/32/1022853248.jpg,http://sputniknews.cn/russia/201706261022946847/,,,None,unknown,0,0,"dead:0, hurt:0"
151,2018-01-10 21:06,消息人士：“基地”组织袭击造成3名也门军人身亡,俄罗斯卫星通讯社萨那1月10日电 也门当地消息人士向俄罗斯卫星通讯社表示，“基地”组织（在俄被禁止）恐怖分子在该国首都东南方向舍卜沃省实施袭击，造成3名也门军人身亡。,俄罗斯卫星通讯社萨那1月10日电 也门当地消息人士向俄罗斯卫星通讯社表示，“基地”组织（在俄被禁止）恐怖分子在该国首都东南方向舍卜沃省实施袭击，造成3名也门军人身亡。,http://sputniknews.cn/images/102047/31/1020473110.jpg;http://sputniknews.cn/images/101483/04/1014830418.jpg,http://sputniknews.cn/military/201801101024452033/,,,None,unknown,0,0,"dead:0, hurt:0"
152,2017-10-29 15:54,媒体：索马里首都酒店袭击事件致死人数增至25人,俄罗斯卫星通讯社莫斯科10月29日电 据媒体援引警方消息报道，索马里首都酒店袭击造成的死亡人数达到25人。,俄罗斯卫星通讯社莫斯科10月29日电 据媒体援引警方消息报道，索马里首都酒店袭击造成的死亡人数达到25人。,http://sputniknews.cn/images/102391/42/1023914283.jpg;http://sputniknews.cn/images/102391/33/1023913396.jpg,http://sputniknews.cn/military/201710291023914301/,,,None,unknown,0,0,"dead:0, hurt:0"
153,2017-08-25 01:53,芬兰警方逮捕一名图尔库恐袭案嫌疑人,俄罗斯卫星通讯社莫斯科8月24日电 芬兰警方发表消息称，警方逮捕了一名图尔库恐袭案嫌疑人。,俄罗斯卫星通讯社莫斯科8月24日电 芬兰警方发表消息称，警方逮捕了一名图尔库恐袭案嫌疑人。,http://sputniknews.cn/images/102343/93/1023439359.jpg;http://sputniknews.cn/images/102131/95/1021319568.jpg,http://sputniknews.cn/politics/201708251023439399/,,,None,unknown,0,0,"dead:0, hurt:0"
154,2017-08-18 01:22,叙利亚呼吁联合国解散该国境内的国际联军,俄罗斯卫星通讯社联合国8月17日电 叙利亚呼吁联合国安理会解散该国境内活动的以美国为首的国际联军， 据叙利亚常驻联合代表称，联军的行动与当地的犯罪有关。,俄罗斯卫星通讯社联合国8月17日电 叙利亚呼吁联合国安理会解散该国境内活动的以美国为首的国际联军， 据叙利亚常驻联合代表称，联军的行动与当地的犯罪有关。,http://sputniknews.cn/images/102198/28/1021982806.jpg;http://sputniknews.cn/images/102330/90/1023309070.jpg,http://sputniknews.cn/politics/201708181023388760/,,,None,unknown,0,0,"dead:0, hurt:0"
155,2018-02-18 14:39,库尔德武装袭击土耳其境内兵营,俄罗斯卫星通讯社莫斯科2月18日电 叙利亚民主力量新闻处消息称，主要由库尔德队伍组成的该武装力量袭击了土耳其境内从事入侵阿夫林训练的兵营。,俄罗斯卫星通讯社莫斯科2月18日电 叙利亚民主力量新闻处消息称，主要由库尔德队伍组成的该武装力量袭击了土耳其境内从事入侵阿夫林训练的兵营。,http://sputniknews.cn/images/101338/89/1013388920.jpg;http://sputniknews.cn/images/102449/47/1024494719.jpg,http://sputniknews.cn/military/201802181024739558/,,,None,unknown,0,0,"dead:0, hurt:0"
156,2017-11-10 17:46,普京向杜特尔特表示俄罗斯愿与菲律宾发展军事关系,俄罗斯卫星通讯社莫斯科11月10日电 俄罗斯总统普京与菲律宾总统杜特尔特10日在越南APEC峰会期间举行会晤时表示，俄罗斯愿与菲律宾发展军事技术合作。,俄罗斯卫星通讯社莫斯科11月10日电 俄罗斯总统普京与菲律宾总统杜特尔特10日在越南APEC峰会期间举行会晤时表示，俄罗斯愿与菲律宾发展军事技术合作。,http://sputniknews.cn/images/102401/85/1024018579.jpg;http://sputniknews.cn/images/102230/53/1022305357.jpg,http://sputniknews.cn/russia/201711101024018478/,,,None,unknown,0,0,"dead:0, hurt:0"
